Z1-SD	Z1-SD	Z1-SD	Z2-SD	Z2-SD	Z2-SD	Z3-SD	Z3-SD	Z4-FMG	Z4-ZE	Z4-FMG	Z4-ZE	Z4-FMG	Z4-ZE	Z5-FMG	Z5-ZE	Z5-FMG	Z5-ZE	Z5-FMG	Z5-ZE	Z6-ZE	Z6-FMG	Z6-ZE	Z6-FMG	Z6-ZE	Z7-FMG	Z7-ZE	Z7-FMG	Z7-ZE	Z7-ZE	Z8-FMG	Z8-ZE	Z8-FMG	Z8-ZE	Z8-FMG	Z8-ZE	Z9-FMG	Z9-ZE	Z9-FMG	Z9-ZE	Z10-FMG	Z10-ZE	Z10-ZE	Z10-FMG	Z10-ZE	Z10-ZE	Z10-FMG	Z10-ZE	Z10-ZE	Z3-SD	Z7-FMG	Z10-FMG	Z10-FMG	Z6-FMG
Picea_mature_1418	5.08221203166128	4.17969001758151	3.70332354862598	3.98325947771659	3.85951338597669	2.70607945818173	3.4729730216723	3.74502032486915	3.79233377753484	3.80952130115758	3.77257803992849	2.70607945818173	3.36864917385467	2.70607945818173	4.06544998187525	3.29933334722719	3.52507900114851	2.70607945818173	2.70607945818173	3.42447875333141	3.53547302896386	3.50258749421414	3.57932587796678	4.14001756971073	3.14046649425307	3.27893785683662	2.70607945818173	3.86253107920841	3.33365074754001	3.19561693153289	3.25494208797154	3.26914144650058	3.81304373820759	3.12759871568142	4.29487940089071	2.70607945818173	3.75264133360987	3.52158393589551	2.70607945818173	3.24240943784973	3.6990491020798	3.27554086003121	2.98759539536575	3.91118314468436	2.70607945818173	3.13770800907836	2.70607945818173	3.26426731727949	3.52224013692669	3.521797912902	4.16852971427962	4.642303858662	4.45417288288322	3.90411344924015
Picea_mature_2511	5.03706459059902	3.46650203636896	3.70332354862598	3.45919517499727	3.85951338597669	3.38151875066642	3.25150814171067	3.31444051190019	2.70607945818173	4.23267291728031	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.50983428461763	4.11308204240681	2.70607945818173	3.18695384496634	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.21533228047879	2.70607945818173	2.70607945818173	2.70607945818173	3.28117893229376	2.70607945818173	3.71811953266029	3.19561693153289	2.70607945818173	3.26914144650058	2.70607945818173	3.48787673661241	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.24240943784973	2.70607945818173	3.03627552001174	2.70607945818173	2.70607945818173	3.07412467566607	3.50629989360325	2.70607945818173	3.02968441959409	3.28698657827293	3.521797912902	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173
Picea_mature_13	3.39257552864472	5.44671638821241	5.67658124051624	5.1496646684257	4.46734968562116	5.36278387551768	3.64003176141025	4.02961308397597	2.70607945818173	5.7089559339864	2.70607945818173	6.55333567818177	3.36864917385467	6.41048154797252	3.27804543808425	6.52421614739895	2.70607945818173	6.35834202092647	3.72538827690307	6.44112597694648	6.10768614965364	3.27282486120281	6.2272849483023	4.14001756971073	6.04553428906151	3.27893785683662	5.94826487089047	3.79127123899151	5.73408642517805	6.20787745383181	2.70607945818173	5.74222803235965	3.73435114284473	5.71797563786647	3.52999378644099	6.25721149855389	3.56663894374913	5.7953382878937	2.70607945818173	5.73617472678011	3.28682483919163	5.75888285115789	5.9056519139463	3.20992513305824	5.81440388779874	5.77977042503701	2.70607945818173	5.66638183534461	5.74257096508036	3.37500990105686	2.70607945818173	3.2598715014529	3.68008998424828	2.70607945818173
Picea_mature_2188	2.70607945818173	7.31604413790144	4.79368667860171	8.89723688708559	8.83655377666489	8.75157270249153	4.00568315226582	3.89767546541279	3.3429638849743	3.80952130115758	5.17497684888921	3.77952136784673	3.99917421929624	3.95230358162659	3.82895982469049	2.70607945818173	2.70607945818173	2.70607945818173	5.1546938167828	2.70607945818173	2.70607945818173	3.50258749421414	2.70607945818173	4.29461035430903	2.70607945818173	2.70607945818173	2.70607945818173	3.53445730947887	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.30802285103858	2.70607945818173	2.70607945818173	2.70607945818173	3.75264133360987	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.10357654536315	3.32162310882926	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	4.98653099649792	3.76135299487181	2.70607945818173	3.55347473625119	2.70607945818173
Picea_mature_3591	4.23405145862016	4.4770567154104	3.91612838100939	2.70607945818173	2.70607945818173	2.70607945818173	3.25150814171067	3.31444051190019	3.3429638849743	3.97063712915104	3.77257803992849	3.47366246293762	3.83478858928404	3.34354761479373	3.95414307880086	4.31173912142831	4.09007057360753	5.86839360301482	2.70607945818173	4.61642288955464	6.49447991450207	4.40919963804238	5.51742717699995	4.29461035430903	5.3866867930737	3.83065008649965	6.33666787585816	4.25663996911576	6.21646517240158	6.44130076086039	3.96110434539621	6.50941903087326	4.75678250156512	6.34934853255178	4.29487940089071	5.76764736920287	4.53421458266459	5.73777134047243	4.04974326730292	6.18338011784881	4.40778739303203	3.82421468245128	3.26647527385108	3.91118314468436	3.43634634089787	6.43806316351976	5.09928211705279	6.93264138341267	7.78017955598877	3.521797912902	2.70607945818173	4.37369411906098	4.50869885078612	3.41078400049255
Picea_mature_2165	5.18885262043207	7.33277158101424	6.96150034242638	6.97140212645674	7.68900689868988	6.70613790839691	6.41325607681917	7.0277744201341	6.72392539018804	7.16644538175431	6.05562814231838	7.39123710754295	6.63613487263256	7.46973919800724	5.8849064567346	6.37571838292214	7.19655786093393	6.85618028600737	7.31085143992113	7.2275063499756	6.64654467578837	7.39096727266436	6.61556047648027	7.20374290798419	6.74723998736221	7.18138813677109	6.41025046313013	7.12240014216241	6.68582730411453	6.22272110891749	6.92689793853559	6.19718002843239	6.33133450683135	6.21863944702523	7.03132416916677	6.55913856947894	7.36325800650076	6.96965604793421	7.67532672993384	6.07923536225094	7.43934735013862	5.84002640399229	5.95925354849838	7.47277428654476	6.53708871050121	5.98367971883561	6.96653666905745	5.9421135657476	5.8552445205362	6.86083193336911	8.06812695000076	7.28414683658324	6.68638599444437	7.75581123129016
Picea_mature_4064	4.23405145862016	4.17969001758151	4.96107798611843	4.80194271991517	4.97681504209365	4.51347118242519	4.10259302983993	4.02961308397597	3.3429638849743	3.35335183497777	2.70607945818173	4.19275833461731	4.2662010800636	4.08950887554414	4.16617311972041	3.86920690606327	3.84975260772614	4.0259855921708	3.72538827690307	3.92655819851636	4.30474683594586	3.81906663468898	4.61202481989131	4.14001756971073	4.40414703223435	3.68589098048266	4.17364546876789	3.53445730947887	4.65284819626965	4.19465438751018	3.78511012150338	4.57583231738352	3.55140003839585	4.52227345959438	3.52999378644099	4.24616455977745	4.36064907859878	4.12634691740364	3.67272375852423	3.98509326810926	3.97240617225879	4.53819506638592	4.61619590497686	3.63723904961595	3.72837132892101	4.8549515597102	2.70607945818173	5.42804893659347	5.31700561115097	4.15377913419622	4.16852971427962	3.79448072343738	4.56089785262	3.69324838694982
Picea_mature_3701	6.73473454566804	6.86517521600317	7.3967176378945	7.11115458775182	6.98942014993158	6.84102307380675	6.77978917140815	6.75549182707693	6.55496445174325	7.12554243698512	6.84918466459506	7.10391117181528	6.73468247267246	7.37148051638845	7.62033903772134	7.51503458534599	6.67632623796412	7.59120203251715	6.98246118630007	7.57908428034715	7.72278168938982	6.44334666220041	7.99571708999996	7.23763580571745	7.76358127771667	6.01152663304002	7.21245288049069	6.85866852063868	7.43417727873925	7.34861271082156	6.56698033937142	7.42080574539311	6.21215436207918	7.18429170278008	6.06791337010987	7.07983138617493	6.92495324163758	7.45562388037882	6.9327443969761	7.42237763285635	6.15785873779516	7.03909806824019	7.51026109999886	6.1852170226153	7.07983138617493	7.34476529025776	6.32068408091341	7.83387159489888	7.229082802723	7.11296472659007	6.64704725636706	7.2382958207132	6.95317945503521	6.85691028506422
Picea_mature_3924	4.9418965244175	6.30930575869295	5.72233331933288	6.2157359447742	6.12129962652588	5.68802122513495	5.58588821309427	4.98771465192694	5.87913799056535	5.59191783992671	5.17497684888921	5.89763307442836	5.93973685413137	5.67422852452517	4.92376531573917	4.93957398818602	5.76523647653974	5.17053468570138	6.02284736740447	5.54932306259392	5.22515366614968	5.51671006186693	5.59448307822822	5.38404593193462	5.73827559135408	5.72523822304517	6.08988969277373	5.44568645137081	5.57587740426995	5.50754326696307	5.61425410912221	4.84193704231084	4.7890293089486	5.09797789387403	5.4150602953198	5.39206545579773	6.29042457236439	5.39278323412258	5.17794806825649	5.28048270720591	5.92068267045789	4.86279170345228	5.40793792544197	5.78910093648062	5.53263784487744	5.55033389720483	5.09928211705279	5.25984398004014	5.25583949746173	5.08462723013916	5.90174035925035	4.51535412085416	4.56089785262	5.6059773132151
Picea_mature_1146	4.04363950026281	3.46650203636896	3.91612838100939	2.70607945818173	3.85951338597669	4.16701317595106	4.10259302983993	4.02961308397597	2.70607945818173	4.53853572386536	3.46859066298667	4.19275833461731	2.70607945818173	4.21110524292016	2.70607945818173	4.62993282434984	2.70607945818173	4.41246774653257	3.72538827690307	4.71686037606278	3.86391445972528	2.70607945818173	3.82264773241601	2.70607945818173	3.31811868277855	3.27893785683662	4.26634020661864	3.12451348041077	3.77690468199475	3.78094449460247	3.47774627535609	3.87580527726637	3.95309265713341	3.79896600499135	4.0979958262228	3.62258364833195	3.31902785274343	3.99529186461904	3.67272375852423	4.03397292709069	4.23475288719007	4.19170361659707	3.87048325996486	3.81122708391684	4.41274856901382	5.28648243746268	5.83917927880406	4.7717544515468	4.69389963431031	3.521797912902	2.70607945818173	2.70607945818173	3.55347473625119	3.41078400049255
Picea_mature_3845	3.66818909379324	5.44671638821241	4.79368667860171	3.75970827482081	4.97681504209365	4.40890930518713	4.49077771730111	4.87086617644512	5.01868284949084	3.35335183497777	5.7359902716884	4.49223796000651	5.09667040563678	4.21110524292016	4.9745593921868	4.11308204240681	5.28386236075408	4.35646078128849	5.52603118635625	6.4952482118841	4.47365745648913	6.09869774803939	3.70953150426253	5.80759336871678	3.90459490507177	6.76240346525177	4.93410123965434	5.38835533980826	4.82117860450117	4.81921797846586	5.98919030159569	4.96906542140601	6.03161322068311	3.90461950593117	6.67653731761787	4.55416097112543	5.91103073185818	3.72979565373701	6.19544876434734	3.24240943784973	5.61940756338485	3.17203917905755	3.19215104811287	5.02906863651913	3.52043261669603	3.13770800907836	2.70607945818173	3.26426731727949	3.52224013692669	5.11578883745253	5.80965726913781	4.02456509963686	3.79016988975719	4.58379107568827
Picea_mature_1613	7.35184855384907	7.38181721640006	6.75965867980522	7.0920036519313	7.36215751564295	7.12384748047249	6.80444847126892	6.3154475897219	7.60786844549374	8.08046432314081	7.82920735532519	7.63060894982688	7.13145509440409	7.50105531764501	5.16031209758483	6.31578595466474	7.13123384670861	7.16723535831699	8.36051709882532	6.78291442629361	6.30403181060945	8.12478322419534	5.40752358957062	6.61921076789407	5.80220936050433	7.63978201291868	6.61064619829877	7.12240014216241	5.66328839372726	6.64183948551529	7.04154574122407	5.56636392892041	7.39569703698614	5.92116442382057	7.81362597899129	5.9395949101121	6.96704311617124	5.46613639906711	8.25183494120682	5.95614058971584	7.49619561272798	6.50556590892637	6.10357153457027	7.23898216414334	7.20225947986783	6.62255577662693	6.67975280657897	6.69076453135006	7.30944555451347	6.89596517632487	6.79717965323511	5.00756061545826	5.0266035674106	5.22189648949574
Picea_mature_2637	2.70607945818173	2.70607945818173	4.70111705198292	2.70607945818173	2.70607945818173	3.38151875066642	3.25150814171067	3.56028808154013	2.70607945818173	3.35335183497777	3.46859066298667	2.70607945818173	3.83478858928404	2.70607945818173	4.4234530308358	4.82446301632047	3.84975260772614	4.0259855921708	3.43417337553224	4.50721285617564	6.06010115222487	4.68216931857499	5.15714487246443	4.6645915281162	5.40759440088079	4.7611470992799	6.02084993395028	5.03372782579722	5.79046658305808	5.73372354060082	4.71398250110362	6.33944987644719	5.41258249970873	5.81597815515468	3.85645051182542	5.12851167780788	4.53421458266459	5.28302652913892	4.04974326730292	5.28048270720591	4.28049107500575	5.68258667951442	5.08668283834624	4.30288707422098	5.37458366489471	4.39437630120973	2.70607945818173	4.30760011417592	4.9532004624257	4.01101538461118	4.70117355714637	4.75760128802371	4.8353735442276	4.68294517367466
Picea_mature_3989	3.39257552864472	3.46650203636896	2.70607945818173	2.70607945818173	2.70607945818173	3.38151875066642	2.70607945818173	3.31444051190019	3.3429638849743	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.34354761479373	2.70607945818173	3.29933334722719	2.70607945818173	3.53153366261342	3.72538827690307	3.42447875333141	2.70607945818173	3.27282486120281	2.70607945818173	2.70607945818173	3.31811868277855	3.27893785683662	3.28117893229376	2.70607945818173	2.70607945818173	4.26111456940372	2.70607945818173	2.70607945818173	3.30802285103858	3.221426934041	7.21278315495064	5.83896869038679	4.03908030143513	2.70607945818173	3.67272375852423	3.24240943784973	2.70607945818173	3.03627552001174	2.70607945818173	3.06325262229538	3.22518177461417	3.01185385678704	2.70607945818173	2.70607945818173	3.11822045598147	3.18118341871098	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173
Picea_mature_284	4.35828815323192	3.99515717753283	4.24101407539392	4.32327428469205	3.85951338597669	3.65295606668964	3.4729730216723	4.52191644825654	3.95121095441306	4.10958967840015	4.82474943534289	4.35203229991712	4.37917510870496	4.32080386002565	4.4234530308358	4.21679034242002	3.84975260772614	4.56637998648201	4.63941734223346	5.05497852648377	4.62186685035509	4.6193518659799	4.44463954764891	4.6645915281162	3.90459490507177	5.36478756619676	4.35208426518769	4.54793638377295	4.51720108947953	4.38351426363987	4.28294344502407	3.99198282773772	5.04816396732588	3.9999829742218	4.97151614544704	3.9821150057071	2.70607945818173	3.78920116087295	2.70607945818173	3.7612507275968	4.66109545974501	4.22234702022543	4.20732669447288	4.39789120667166	4.16475608688989	4.39437630120973	5.09928211705279	3.92540845131427	4.32489384970542	4.49772286101489	4.4640829977103	2.70607945818173	3.79016988975719	2.70607945818173
Picea_mature_1233	10.2633407019324	8.41492260082669	7.70813901981372	7.85264208153236	8.79429439075094	8.17824662168962	7.34750790579182	7.80514543132328	8.7668440350159	9.29017841082008	9.35898357326529	8.31871970676822	8.40636897046335	8.71268334626182	6.75836361438074	9.47428614761275	7.71762249699039	9.86538070387591	9.80696032447657	9.90360829065371	9.72912106829585	9.56921381324808	7.42780884186944	9.14803846021064	8.57931757790684	9.20323455351857	10.5271239294611	8.68089203296692	8.89301548539731	10.2489593533999	8.84801786699716	9.06046505697285	9.63587673394553	8.6112999508355	10.3978027633532	9.77523693212478	5.96788877150004	8.720793287969	9.34772278192031	9.09567551477637	7.37550455070348	8.93109324063185	7.37796186435905	8.55594936608331	8.92374931149836	8.16554279493436	7.41021600413061	7.9287417680353	8.94025731438751	8.90039192280653	4.16852971427962	4.81157466084668	5.81541027153611	5.39976320300013
Picea_mature_3000	3.10490688468101	3.7697178936071	4.37357073846008	4.4615298985325	4.29892943711208	4.78278013694544	4.42276874447991	4.34928850180517	4.67836649049055	3.61409600094836	4.18350393847371	4.19275833461731	4.2662010800636	4.21110524292016	4.92376531573917	4.21679034242002	4.45334644039605	4.35646078128849	4.52919318301845	3.92655819851636	3.86391445972528	4.05372618739531	3.92352862968846	3.95983118751131	3.66341058224464	3.83065008649965	4.35208426518769	3.79127123899151	3.71811953266029	4.04840715227593	4.1564321478928	3.81208100066979	3.64793863525703	3.87068182573332	2.70607945818173	3.62258364833195	3.56663894374913	3.59713050809454	2.70607945818173	3.69573063830665	3.41500237205039	3.17203917905755	3.33165493743686	3.4150947480793	3.22518177461417	3.31426016514109	2.70607945818173	3.71110875688376	3.11822045598147	4.80487403258599	4.70117355714637	4.81157466084668	4.05965302499895	4.35776534002456
Picea_mature_1745	2.70607945818173	2.70607945818173	3.41811166325929	2.70607945818173	2.70607945818173	3.85600557132772	3.25150814171067	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.53935969202125	3.52507900114851	3.38306273115215	2.70607945818173	2.70607945818173	4.62186685035509	3.67568379150497	4.55871784553824	3.7400125337461	4.49070818977983	4.16830200359423	4.43199262187806	3.62918183966362	4.92926669901464	4.93662824480797	3.90591026900243	5.65706532125445	4.18613273677374	4.42251808636996	3.52999378644099	4.35795511069601	3.31902785274343	4.74863770985823	3.67272375852423	5.28048270720591	4.3244796199563	4.66983309799763	5.03058588383396	3.95756713251033	4.31290350317621	4.65474171085756	2.70607945818173	5.03805738940891	4.59432914353723	3.37500990105686	2.70607945818173	3.65403014057862	3.97762705452985	3.41078400049255
Picea_mature_3213	5.39757350332475	6.34288769282978	5.30556037000682	6.53334312383612	5.97617864652682	5.98553154961792	5.46525880442359	5.97758839626937	5.47261896652166	5.88458991914629	5.62949329318067	5.98735855665376	5.09667040563678	5.51690193349994	6.03115425957315	5.47728458024032	5.36377848553544	5.39363389411952	5.1546938167828	6.09993172215661	5.87967963165332	6.64889353727587	5.01212680169	5.76116957986227	5.13273208788661	5.60471245887945	5.51549209153363	5.82070345735711	5.57587740426995	5.26659091142344	5.73761653150178	5.40062356951547	6.3103948825507	4.7493185873345	4.97151614544704	5.18547179890018	4.26330886445207	4.88742534378243	5.85617093053754	5.34845166450816	6.55536406771051	5.4598351486423	5.21246496626638	5.68994304034157	5.598917581813	5.41456439619627	2.70607945818173	5.27256930186707	5.60392814411834	5.20516709010477	4.16852971427962	4.12268775030451	4.8353735442276	4.22625039355064
Picea_mature_3204	5.54750804744261	4.4770567154104	3.70332354862598	2.70607945818173	2.70607945818173	2.70607945818173	3.4729730216723	2.70607945818173	3.599745109527	2.70607945818173	2.70607945818173	2.70607945818173	3.36864917385467	3.34354761479373	2.70607945818173	3.29933334722719	2.70607945818173	3.18695384496634	2.70607945818173	2.70607945818173	3.2965293929082	3.27282486120281	2.70607945818173	2.70607945818173	3.14046649425307	3.27893785683662	3.28117893229376	3.12451348041077	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.08640736099124	2.70607945818173	2.70607945818173	3.19215104811287	3.32162310882926	3.07412467566607	3.01185385678704	2.70607945818173	2.70607945818173	2.70607945818173	3.18118341871098	2.70607945818173	2.70607945818173	2.70607945818173	3.41078400049255
Picea_mature_980	4.0944568717937	7.2113738333646	6.445857071886	7.23850622160502	7.28275165388705	6.87733932504326	6.2244995802332	6.41897669568171	6.16818097897701	5.27290345852999	7.10583967019648	5.33498690228891	7.55391214023972	5.43099761514392	5.43432934765696	3.71989135674116	5.43929426252091	4.61368122071713	6.13262599745226	5.64942156526242	4.39220214964551	4.95701874202237	3.82264773241601	5.18437138839318	4.35839905017516	4.42588629616885	4.17364546876789	4.39029293839331	4.29765371077113	4.54631870097781	4.56557469507228	4.0963208932859	4.50466911710995	3.72119273751005	2.70607945818173	5.24013000042901	4.45055171661655	3.94766906810865	4.73646232591897	4.96829460604441	4.18709023143832	3.43815332831387	3.90070325287293	4.12466289942075	3.84341799301199	3.70221190817269	5.09928211705279	3.92540845131427	3.41519853588074	7.8980200462851	5.07406348799871	3.65403014057862	4.79352919114516	4.22625039355064
Picea_mature_2957	5.01390469859765	4.71546312018283	5.67658124051624	5.29464263377509	4.10161902536563	5.68802122513495	6.56554565641468	7.24537412369	6.19408775163043	4.10958967840015	5.51417660195458	4.49223796000651	6.39196667978688	4.59952116607581	6.32309322965405	6.29523444745548	6.18880183735547	5.20050597996608	6.02284736740447	5.83036508631283	6.30403181060945	3.27282486120281	6.0401150602989	5.76116957986227	5.86335758753878	3.27893785683662	4.57750461032515	3.79127123899151	5.49631286399437	5.60246776043947	3.09534682667518	5.38289962252627	3.44070333946261	4.71693681176222	3.52999378644099	5.48475087137881	4.82200190241939	6.17822121697172	2.70607945818173	5.26294830280566	3.77526819435779	5.63269564869507	5.10847946625699	3.57023104318834	4.16475608688989	5.38364752243157	2.70607945818173	4.80816654232951	4.81558410084711	6.57653238041625	5.07406348799871	4.37369411906098	4.3970677708836	5.55722920512975
Picea_mature_211	9.2649878037451	9.40337220069034	7.93562117284723	10.6545453477482	10.5375723441802	9.71987942666542	8.16774053989335	7.99704997447873	7.4244052708747	9.30243927685758	7.21878973072445	9.2850199080349	7.21560431315593	9.81793408228129	6.64262042765039	8.59509968944696	6.64540065013982	8.60649888128571	6.16740702833604	8.67726677658742	8.59417105302397	7.37329714917495	8.09881263005938	7.36574034561661	8.02046996843523	8.17047581283986	7.64290287275989	7.25909345004873	7.15350191101385	6.46640837417958	7.73549647510152	6.56442837242549	7.495958113354	6.16847818190663	6.44145456924943	5.43918681958332	7.07359729518837	4.90918339376791	8.16274881336013	5.33177345699972	8.97216460148828	5.9414104682447	6.16552252013539	8.35266323330435	7.29948708377495	6.35702608274519	8.3554138247936	6.64377362970214	6.73445698482476	7.72362697302906	7.09627443503244	6.40220099451768	6.61968743275615	5.45427065564298
Picea_mature_987	11.4992509750943	10.6581795137231	8.45249562497166	8.26484385886308	6.88561933057612	6.84102307380675	7.16943168710404	8.32319313391541	5.28924926120485	6.57619044574911	4.48148845600207	3.47366246293762	4.2662010800636	3.95230358162659	3.50983428461763	2.70607945818173	4.66765181654417	3.18695384496634	4.83464205723083	4.10260291372019	3.2965293929082	3.27282486120281	3.42262870028337	3.95983118751131	2.70607945818173	4.26071517959509	3.28117893229376	3.53445730947887	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.67272375852423	3.08640736099124	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.11822045598147	6.62975513716049	2.70607945818173	2.70607945818173	2.70607945818173	3.90411344924015
Picea_mature_686	5.16818877826699	4.81968754140051	4.09086537409003	3.98325947771659	2.70607945818173	2.70607945818173	3.25150814171067	3.56028808154013	4.08831178778553	3.35335183497777	4.7203426348612	2.70607945818173	4.14082561117176	2.70607945818173	2.70607945818173	3.86920690606327	3.28903331614983	3.53153366261342	3.43417337553224	3.42447875333141	4.21014308010361	3.81906663468898	3.70953150426253	2.70607945818173	4.20928108718252	4.16830200359423	4.26634020661864	3.62918183966362	4.06919004072049	3.67173096063712	3.78511012150338	3.74366338879435	3.55140003839585	3.87068182573332	3.52999378644099	3.35949917100716	3.31902785274343	3.78920116087295	2.70607945818173	3.69573063830665	3.9110316914779	3.77872980841949	3.95849649715568	3.49684800993897	4.44424837883648	3.7852900813727	2.70607945818173	4.06841594039643	3.84588254965239	3.521797912902	2.70607945818173	3.48459651805608	3.19997138328784	2.70607945818173
Picea_mature_783	6.5296373870226	6.00755825715117	5.17812753612179	5.29464263377509	4.86710530817092	5.00531618186416	5.74923483837853	5.41520218368641	5.47261896652166	5.27290345852999	5.32088357682553	5.85053283913859	6.23875955332121	5.13534846466517	5.32354871795242	4.69812675804933	5.64385493813596	4.90307021695359	5.72764051017161	4.50721285617564	4.6898474311031	5.41459967922132	4.84931245666767	6.13242223221769	4.81928577980242	5.36478756619676	4.50691217582873	5.28713940095663	4.82117860450117	4.44025471166094	5.03484158811705	4.50818974784849	5.02175911263883	4.95579099055084	5.62535641491186	4.46003534119968	4.03908030143513	4.38258485188097	4.73646232591897	4.28821358582276	4.95266957103071	4.16019516702491	4.83322295324967	5.28135248552806	4.72145602966077	4.9730929499139	2.70607945818173	4.92812834715451	4.78622568171928	5.91141185084601	5.2273922482174	5.00756061545826	5.62219401029486	5.50670684893919
Picea_mature_2919	5.36191806425959	3.46650203636896	3.91612838100939	3.45919517499727	4.61515368575411	4.16701317595106	4.73056763944761	3.89767546541279	4.31944056200414	4.62543201531901	4.48148845600207	5.10899539701806	4.6656297634703	4.32080386002565	4.06544998187525	4.7628470644494	3.70273130626916	5.13988335147168	4.92220298123721	4.71686037606278	4.21014308010361	4.33014719412084	3.70953150426253	3.7400125337461	3.75113127127041	3.95600116944347	4.82584675100512	4.47167516352469	4.18927141211024	4.49443962988707	4.46720535279812	4.19141717946933	4.58202988432317	4.33627315536144	5.07266510279224	4.35795511069601	4.15689734925522	4.20564977070716	3.67272375852423	4.24966396497189	3.97240617225879	3.77872980841949	4.1385176327717	3.91118314468436	4.03899943027131	3.70221190817269	2.70607945818173	3.80283029957883	3.91135330547419	4.68226159293653	4.4640829977103	4.58044955421939	3.68008998424828	4.68294517367466
Picea_mature_1756	3.66818909379324	2.70607945818173	4.37357073846008	2.70607945818173	4.10161902536563	4.51347118242519	4.42276874447991	4.14671343606907	3.3429638849743	3.97063712915104	3.77257803992849	3.77952136784673	3.63521032944389	5.18930362113337	3.95414307880086	4.31173912142831	4.09007057360753	5.75407851367696	3.72538827690307	6.80446803677716	5.87967963165332	4.79919692474613	6.3048359205674	5.38404593193462	6.27561170442583	3.68589098048266	6.23899661331832	4.58436514778143	6.49746165522591	7.16980657666475	3.78511012150338	7.11976923774305	5.02175911263883	7.82409635315603	5.48876531016278	8.30633060711901	5.58605468626343	7.61871832804098	2.70607945818173	7.32708586132783	4.40778739303203	6.97738333432815	6.64189444448036	4.12466289942075	5.93145016724096	6.90087503868818	5.83917927880406	7.06674669536416	6.85334613570955	4.84328116269033	5.49031081227111	5.32984737073561	5.39776913971286	5.74275710249576
